protection_group	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
downsample_conv	57	0.01	400	242.9169750213623	0.6072924375534058	379	0.9475	100	0.9718745350837708	0.48961280822753905	79	0.79	False
downsample_conv	58	0.01	400	240.68145656585693	0.6017036414146424	380	0.95	100	0.975945234298706	0.4936836242675781	79	0.79	False
downsample_conv	59	0.01	400	240.91121101379395	0.6022780275344849	385	0.9625	100	0.9757118225097656	0.4934501647949219	78	0.78	False
downsample_conv	60	0.01	400	241.99205684661865	0.6049801421165466	381	0.9525	100	0.9691137671470642	0.48685211181640625	81	0.81	True
downsample_conv	61	0.001	400	241.6016607284546	0.6040041518211364	387	0.9675	100	0.9740505814552307	0.4917888641357422	79	0.79	False
downsample_conv	62	0.001	400	239.38897609710693	0.5984724402427674	385	0.9625	100	0.9818951487541199	0.4996334457397461	79	0.79	False
downsample_conv	63	0.001	400	240.12141847610474	0.6003035461902618	382	0.955	100	0.9889266490936279	0.5066649246215821	77	0.77	False
downsample_conv	64	0.001	400	238.59094619750977	0.5964773654937744	388	0.97	100	0.9691179990768433	0.48685630798339846	78	0.78	False
downsample_conv	65	0.001	400	239.71958541870117	0.5992989635467529	383	0.9575	100	0.9698935747146606	0.4876318359375	82	0.82	False
downsample_conv	66	0.001	400	239.6635136604309	0.5991587841510773	383	0.9575	100	0.9685096740722656	0.4862479019165039	81	0.81	True
downsample_conv	67	0.001	400	239.9541721343994	0.5998854303359985	385	0.9625	100	0.9718145728111267	0.4895528411865234	80	0.8	False
downsample_conv	68	0.001	400	239.73239612579346	0.5993309903144837	391	0.9775	100	0.9805004000663757	0.49823871612548826	78	0.78	False
downsample_conv	69	0.001	400	241.2566623687744	0.603141655921936	379	0.9475	100	0.9760290384292603	0.49376735687255857	80	0.8	False
downsample_conv	70	0.001	400	238.06251335144043	0.595156283378601	385	0.9625	100	0.9676586985588074	0.4853969573974609	79	0.79	True
downsample_conv	71	0.001	400	239.3180274963379	0.5982950687408447	387	0.9675	100	0.9673840403556824	0.48512237548828124	78	0.78	True
downsample_conv	72	0.001	400	238.16799926757812	0.5954199981689453	387	0.9675	100	0.9736608862876892	0.4913991928100586	77	0.77	False
downsample_conv	73	0.001	400	240.4870309829712	0.601217577457428	387	0.9675	100	0.9756813049316406	0.49341960906982424	77	0.77	False
downsample_conv	74	0.001	400	241.38485050201416	0.6034621262550354	387	0.9675	100	0.9840279817581177	0.5017662811279296	78	0.78	False
downsample_conv	75	0.001	400	243.05083465576172	0.6076270866394043	381	0.9525	100	0.9791070222854614	0.49684532165527345	79	0.79	False
downsample_conv	76	0.001	400	239.11505508422852	0.5977876377105713	385	0.9625	100	0.9752576947212219	0.4929960632324219	80	0.8	False
downsample_conv	77	0.001	400	239.9499969482422	0.5998749923706055	385	0.9625	100	0.9784754514694214	0.49621383666992186	80	0.8	False
downsample_conv	78	0.001	400	238.92632961273193	0.5973158240318298	389	0.9725	100	0.978221595287323	0.49595993041992187	80	0.8	False
downsample_conv	79	0.001	400	245.63491821289062	0.6140872955322265	383	0.9575	100	0.979537308216095	0.49727561950683596	80	0.8	False
downsample_conv	80	0.001	400	239.13928985595703	0.5978482246398926	383	0.9575	100	0.9760781526565552	0.4938164138793945	77	0.77	False
downsample_conv	81	0.001	400	240.5247745513916	0.601311936378479	386	0.965	100	0.9773592948913574	0.49509765625	80	0.8	False
downsample_conv	82	0.001	400	239.35280323028564	0.5983820080757141	382	0.955	100	0.9746249318122864	0.49236328125	79	0.79	False
downsample_conv	83	0.001	400	240.10142517089844	0.6002535629272461	383	0.9575	100	0.9737786650657654	0.49151702880859377	80	0.8	False
downsample_conv	84	0.001	400	238.77908515930176	0.5969477128982544	383	0.9575	100	0.9678627848625183	0.48560104370117185	79	0.79	False
downsample_conv	85	0.001	400	239.20458126068115	0.5980114531517029	383	0.9575	100	0.9744317531585693	0.49217002868652343	80	0.8	False
downsample_conv	86	0.001	400	238.15048694610596	0.5953762173652649	385	0.9625	100	0.9780541658401489	0.49579242706298826	79	0.79	False
downsample_conv	87	0.001	400	242.60037231445312	0.6065009307861328	386	0.965	100	0.9736266732215881	0.4913650131225586	78	0.78	False
downsample_conv	88	0.001	400	239.97720432281494	0.5999430108070374	384	0.96	100	0.9794266819953918	0.49716514587402344	78	0.78	False
downsample_conv	89	0.001	400	242.5101261138916	0.606275315284729	380	0.95	100	0.9751495718955994	0.49288787841796877	80	0.8	False
downsample_conv	90	0.001	400	239.54979610443115	0.5988744902610779	386	0.965	100	0.9718919396400452	0.48963016510009766	78	0.78	False
downsample_conv	91	0.001	400	238.61716079711914	0.5965429019927978	390	0.975	100	0.9749963283538818	0.4927345275878906	79	0.79	False
downsample_conv	92	0.001	400	242.36053466796875	0.6059013366699219	387	0.9675	100	0.969222903251648	0.4869612884521484	80	0.8	False
downsample_conv	93	0.001	400	241.5744514465332	0.6039361286163331	385	0.9625	100	0.971460223197937	0.4891986083984375	78	0.78	False
downsample_conv	94	0.001	400	238.13216400146484	0.5953304100036622	387	0.9675	100	0.9725245237350464	0.4902628326416016	80	0.8	False
downsample_conv	95	0.001	400	236.6083869934082	0.5915209674835205	381	0.9525	100	0.9709551930427551	0.4886934280395508	79	0.79	False
downsample_conv	96	0.001	400	240.32842826843262	0.6008210706710816	382	0.955	100	0.9750970005989075	0.49283531188964846	77	0.77	False
downsample_conv	97	0.001	400	240.93483543395996	0.6023370885848999	387	0.9675	100	0.9725102782249451	0.49024856567382813	77	0.77	False
downsample_conv	98	0.001	400	238.590256690979	0.5964756417274475	384	0.96	100	0.976202666759491	0.4939409637451172	77	0.77	False
downsample_conv	99	0.001	400	238.1942958831787	0.5954857397079468	384	0.96	100	0.9805271029472351	0.498265380859375	77	0.77	False
downsample_conv	100	0.001	400	236.6832218170166	0.5917080545425415	387	0.9675	100	0.9752098917961121	0.4929481506347656	79	0.79	False
bn_gamma	1	0.01	400	1714.988998413086	4.287472496032715	178	0.445	100	24.164058685302734	23.681796875	5	0.05	True
bn_gamma	2	0.01	400	989.4403171539307	2.4736007928848265	288	0.72	100	6.596556663513184	6.114295654296875	28	0.28	True
bn_gamma	3	0.01	400	768.2853660583496	1.920713415145874	316	0.79	100	4.3564839363098145	3.8742221069335936	45	0.45	True
bn_gamma	4	0.01	400	698.3714256286621	1.7459285640716553	339	0.8475	100	3.427978515625	2.9457171630859373	51	0.51	True
bn_gamma	5	0.01	400	658.4780025482178	1.6461950063705444	342	0.855	100	3.368644952774048	2.886383056640625	51	0.51	True
bn_gamma	6	0.01	400	581.2470550537109	1.4531176376342774	331	0.8275	100	2.9474971294403076	2.4652354431152346	55	0.55	True
bn_gamma	7	0.01	400	572.0755653381348	1.430188913345337	345	0.8625	100	2.6611359119415283	2.178874053955078	52	0.52	True
bn_gamma	8	0.01	400	527.4708137512207	1.3186770343780518	352	0.88	100	2.446381092071533	1.9641192626953126	52	0.52	True
bn_gamma	9	0.01	400	481.5371551513672	1.203842887878418	353	0.8825	100	2.6379547119140625	2.1556930541992188	51	0.51	False
bn_gamma	10	0.01	400	504.1462745666504	1.260365686416626	337	0.8425	100	2.665471076965332	2.183209228515625	53	0.53	False
bn_gamma	11	0.01	400	492.99217414855957	1.232480435371399	333	0.8325	100	2.7311477661132812	2.2488858032226564	53	0.53	False
bn_gamma	12	0.01	400	466.11342430114746	1.1652835607528687	351	0.8775	100	2.640582799911499	2.1583210754394533	53	0.53	False
bn_gamma	13	0.01	400	429.310489654541	1.0732762241363525	352	0.88	100	2.430471897125244	1.9482102966308594	53	0.53	True
bn_gamma	14	0.01	400	450.03410720825195	1.1250852680206298	349	0.8725	100	2.576617479324341	2.0943556213378907	54	0.54	False
bn_gamma	15	0.01	400	411.69239711761475	1.0292309927940368	359	0.8975	100	2.3872599601745605	1.9049981689453126	55	0.55	True
bn_gamma	16	0.01	400	401.745325088501	1.0043633127212523	352	0.88	100	2.2435476779937744	1.761286163330078	52	0.52	True
bn_gamma	17	0.01	400	380.53747749328613	0.9513436937332154	356	0.89	100	2.256192922592163	1.7739309692382812	49	0.49	False
bn_gamma	18	0.01	400	371.5750389099121	0.9289375972747803	363	0.9075	100	2.17952823638916	1.6972663879394532	54	0.54	True
bn_gamma	19	0.01	400	365.35535621643066	0.9133883905410767	349	0.8725	100	2.215611457824707	1.7333499145507814	55	0.55	False
bn_gamma	20	0.01	400	351.24573802948	0.8781143450736999	368	0.92	100	2.1872670650482178	1.7050054931640626	56	0.56	False
bn_gamma	21	0.01	400	337.83507537841797	0.8445876884460449	364	0.91	100	2.08746075630188	1.6051991271972657	61	0.61	True
bn_gamma	22	0.01	400	330.0453281402588	0.825113320350647	373	0.9325	100	2.1182351112365723	1.6359733581542968	60	0.6	False
bn_gamma	23	0.01	400	340.8553352355957	0.8521383380889893	368	0.92	100	2.0481808185577393	1.5659190368652345	60	0.6	True
bn_gamma	24	0.01	400	331.27808952331543	0.8281952238082886	362	0.905	100	1.9897407293319702	1.5074789428710937	59	0.59	True
bn_gamma	25	0.01	400	324.2482032775879	0.8106205081939697	362	0.905	100	1.9702739715576172	1.488012237548828	56	0.56	True
bn_gamma	26	0.01	400	310.54277420043945	0.7763569355010986	378	0.945	100	1.941770315170288	1.459508514404297	55	0.55	True
bn_gamma	27	0.01	400	322.30438232421875	0.8057609558105469	360	0.9	100	1.9589064121246338	1.4766447448730469	54	0.54	False
bn_gamma	28	0.01	400	317.15339851379395	0.7928834962844848	362	0.905	100	1.972591757774353	1.4903298950195312	52	0.52	False
bn_gamma	29	0.01	400	308.3972415924072	0.7709931039810181	372	0.93	100	1.9663186073303223	1.4840570068359376	53	0.53	False
bn_gamma	30	0.01	400	303.6965866088867	0.7592414665222168	364	0.91	100	1.8846224546432495	1.40236083984375	54	0.54	True
bn_gamma	31	0.01	400	312.9326686859131	0.7823316717147827	359	0.8975	100	1.8479855060577393	1.365723876953125	55	0.55	True
bn_gamma	32	0.01	400	312.18219470977783	0.7804554867744445	368	0.92	100	1.7944080829620361	1.312146453857422	54	0.54	True
bn_gamma	33	0.01	400	310.6897840499878	0.7767244601249694	363	0.9075	100	1.7816239595413208	1.2993621826171875	57	0.57	True
bn_gamma	34	0.01	400	289.0572237968445	0.7226430594921112	372	0.93	100	1.7622230052947998	1.2799613189697265	56	0.56	True
bn_gamma	35	0.01	400	294.4992218017578	0.7362480545043946	371	0.9275	100	1.7517385482788086	1.269477005004883	57	0.57	True
bn_gamma	36	0.01	400	294.3443965911865	0.7358609914779664	368	0.92	100	1.804215908050537	1.3219541931152343	59	0.59	False
bn_gamma	37	0.01	400	286.45545959472656	0.7161386489868165	372	0.93	100	1.8273217678070068	1.3450599670410157	57	0.57	False
bn_gamma	38	0.01	400	294.3998603820801	0.7359996509552001	369	0.9225	100	1.7788290977478027	1.2965673828125	55	0.55	False
bn_gamma	39	0.01	400	292.6390018463135	0.7315975046157837	373	0.9325	100	1.687192678451538	1.2049308013916016	57	0.57	True
bn_gamma	40	0.01	400	289.07786083221436	0.7226946520805358	374	0.935	100	1.661800503730774	1.1795388793945312	57	0.57	True
bn_gamma	41	0.01	400	285.7821636199951	0.7144554090499878	376	0.94	100	1.6202926635742188	1.138031005859375	54	0.54	True
bn_gamma	42	0.01	400	288.24600982666016	0.7206150245666504	371	0.9275	100	1.5944379568099976	1.1121762847900392	57	0.57	True
bn_gamma	43	0.01	400	283.29953956604004	0.7082488489151001	370	0.925	100	1.555969476699829	1.0737078857421876	60	0.6	True
bn_gamma	44	0.01	400	273.5436363220215	0.6838590908050537	377	0.9425	100	1.6178921461105347	1.1356304931640624	58	0.58	False
bn_gamma	45	0.01	400	282.1831579208374	0.7054578948020935	372	0.93	100	1.67604398727417	1.1937822723388671	58	0.58	False
bn_gamma	46	0.01	400	274.2853169441223	0.6857132923603058	374	0.935	100	1.6657978296279907	1.1835362243652343	59	0.59	False
bn_gamma	47	0.01	400	272.429256439209	0.6810731410980224	375	0.9375	100	1.6265043020248413	1.1442425537109375	61	0.61	False
bn_gamma	48	0.01	400	275.43138885498047	0.6885784721374512	374	0.935	100	1.5930856466293335	1.1108238983154297	60	0.6	False
bn_gamma	49	0.01	400	275.34382247924805	0.6883595561981202	372	0.93	100	1.560478687286377	1.0782169342041015	60	0.6	False
bn_gamma	50	0.01	400	273.5611181259155	0.6839027953147888	380	0.95	100	1.5779600143432617	1.0956982421875	62	0.62	False
bn_gamma	51	0.01	400	274.37436389923096	0.6859359097480774	375	0.9375	100	1.5551894903182983	1.0729278564453124	64	0.64	True
bn_gamma	52	0.01	400	273.3549003601074	0.6833872509002685	375	0.9375	100	1.4920796155929565	1.0098177337646483	64	0.64	True
bn_gamma	53	0.01	400	285.62061309814453	0.7140515327453614	376	0.94	100	1.523171305656433	1.0409095764160157	65	0.65	False
bn_gamma	54	0.01	400	274.9313497543335	0.6873283743858337	380	0.95	100	1.5616775751113892	1.0794157409667968	60	0.6	False
bn_gamma	55	0.01	400	275.35367584228516	0.6883841896057129	376	0.94	100	1.4600088596343994	0.9777470397949218	65	0.65	True
bn_gamma	56	0.01	400	273.13560009002686	0.6828390002250672	374	0.935	100	1.443682312965393	0.9614208221435547	62	0.62	True
bn_gamma	57	0.01	400	270.2125816345215	0.6755314540863037	374	0.935	100	1.483804702758789	1.00154296875	62	0.62	False
bn_gamma	58	0.01	400	262.47625160217285	0.6561906290054321	380	0.95	100	1.515972375869751	1.0337106323242187	58	0.58	False
bn_gamma	59	0.01	400	275.1914119720459	0.6879785299301148	375	0.9375	100	1.5174111127853394	1.035149459838867	60	0.6	False
bn_gamma	60	0.01	400	269.1583766937256	0.672895941734314	373	0.9325	100	1.5256657600402832	1.0434041595458985	62	0.62	False
bn_gamma	61	0.001	400	273.934063911438	0.684835159778595	377	0.9425	100	1.5203903913497925	1.038128662109375	62	0.62	False
bn_gamma	62	0.001	400	266.62449073791504	0.6665612268447876	384	0.96	100	1.5153440237045288	1.0330824279785156	62	0.62	False
bn_gamma	63	0.001	400	266.20651054382324	0.6655162763595581	375	0.9375	100	1.5103744268417358	1.0281127166748047	61	0.61	False
bn_gamma	64	0.001	400	262.84962463378906	0.6571240615844727	380	0.95	100	1.4878219366073608	1.005560302734375	61	0.61	False
bn_gamma	65	0.001	400	263.3442106246948	0.658360526561737	377	0.9425	100	1.4747904539108276	0.9925288391113282	62	0.62	False
bn_gamma	66	0.001	400	264.58030223846436	0.6614507555961608	380	0.95	100	1.4834997653961182	1.0012379455566407	61	0.61	False
bn_gamma	67	0.001	400	264.7674083709717	0.6619185209274292	382	0.955	100	1.5014474391937256	1.019185791015625	61	0.61	False
bn_gamma	68	0.001	400	260.7500972747803	0.6518752431869507	381	0.9525	100	1.5080808401107788	1.025819091796875	63	0.63	False
bn_gamma	69	0.001	400	272.9269790649414	0.6823174476623535	379	0.9475	100	1.5108642578125	1.0286026000976562	60	0.6	False
bn_gamma	70	0.001	400	261.377347946167	0.6534433698654175	382	0.955	100	1.5131155252456665	1.0308538818359374	62	0.62	False
bn_gamma	71	0.001	400	260.21664810180664	0.6505416202545166	383	0.9575	100	1.4760204553604126	0.9937586975097656	62	0.62	False
bn_gamma	72	0.001	400	262.47383880615234	0.6561845970153809	382	0.955	100	1.5077201128005981	1.025458450317383	61	0.61	False
bn_gamma	73	0.001	400	261.97862434387207	0.6549465608596802	380	0.95	100	1.4948768615722656	1.0126151275634765	61	0.61	False
bn_gamma	74	0.001	400	266.08264350891113	0.6652066087722779	382	0.955	100	1.4941518306732178	1.0118901062011718	61	0.61	False
bn_gamma	75	0.001	400	265.78880882263184	0.6644720220565796	374	0.935	100	1.4793850183486938	0.9971233367919922	63	0.63	False
bn_gamma	76	0.001	400	258.64073753356934	0.6466018438339234	384	0.96	100	1.484244704246521	1.0019829559326172	64	0.64	False
bn_gamma	77	0.001	400	262.36656188964844	0.655916404724121	377	0.9425	100	1.4868123531341553	1.00455078125	62	0.62	False
bn_gamma	78	0.001	400	261.6812524795532	0.6542031311988831	381	0.9525	100	1.4784153699874878	0.996153564453125	63	0.63	False
bn_gamma	79	0.001	400	264.7301254272461	0.6618253135681152	380	0.95	100	1.482625126838684	1.0003634643554689	61	0.61	False
bn_gamma	80	0.001	400	261.0485191345215	0.6526212978363037	376	0.94	100	1.4960869550704956	1.0138253021240233	62	0.62	False
bn_gamma	81	0.001	400	262.51784324645996	0.6562946081161499	376	0.94	100	1.496819257736206	1.0145574951171874	62	0.62	False
bn_gamma	82	0.001	400	258.7331380844116	0.646832845211029	379	0.9475	100	1.5102977752685547	1.0280361938476563	61	0.61	False
bn_gamma	83	0.001	400	258.75977325439453	0.6468994331359863	374	0.935	100	1.4741297960281372	0.9918681335449219	61	0.61	False
bn_gamma	84	0.001	400	258.6402053833008	0.646600513458252	371	0.9275	100	1.4825364351272583	1.000274887084961	61	0.61	False
bn_gamma	85	0.001	400	263.80492782592773	0.6595123195648194	386	0.965	100	1.5279666185379028	1.0457049560546876	61	0.61	False
bn_gamma	86	0.001	400	258.2655372619629	0.6456638431549072	382	0.955	100	1.5132464170455933	1.0309848022460937	61	0.61	False
bn_gamma	87	0.001	400	269.22949981689453	0.6730737495422363	375	0.9375	100	1.4956902265548706	1.0134285736083983	60	0.6	False
bn_gamma	88	0.001	400	266.2324409484863	0.6655811023712158	376	0.94	100	1.4808917045593262	0.9986300659179688	62	0.62	False
bn_gamma	89	0.001	400	265.12619400024414	0.6628154850006104	378	0.945	100	1.4808992147445679	0.9986375427246094	65	0.65	False
bn_gamma	90	0.001	400	258.00891494750977	0.6450222873687744	383	0.9575	100	1.456414818763733	0.9741529846191406	63	0.63	False
bn_gamma	91	0.001	400	257.9340877532959	0.6448352193832397	381	0.9525	100	1.4914699792861938	1.009208221435547	65	0.65	False
bn_gamma	92	0.001	400	258.422043800354	0.646055109500885	379	0.9475	100	1.4731239080429077	0.9908623504638672	62	0.62	False
bn_gamma	93	0.001	400	258.32071685791016	0.6458017921447754	384	0.96	100	1.480916142463684	0.9986544799804687	61	0.61	False
bn_gamma	94	0.001	400	254.72388458251953	0.6368097114562988	381	0.9525	100	1.4771615266799927	0.9948998260498046	63	0.63	False
